target,actorAv0,actorAv1,actorAv2,actorAv3,actorAv4,actorAv5,actorAv6,actorAv7,actorAv8,actorAv9,actorPo0,actorPo1,actorPo2,actorPo3,actorPo4,actorPo5,actorPo6,actorPo7,actorPo8,actorPo9,crewAv0,crewAv1,crewAv2,crewAv3,crewAv4,crewAv5,crewAv6,crewPo0,crewPo1,crewPo2,crewPo3,crewPo4,crewPo5,crewPo6
57,5.807692307692306,6.016981132075473,5.700000000000002,5.811627906976743,6.300000000000002,5.831250000000002,5.700000000000002,4.971428571428572,6.143750000000002,5.700000000000002,9.974,7.151,0.731,3.48,2.102,0.6,0.828,0.98,0.6,0.6,5.200000000000001,5.850000000000001,5.850000000000001,5.200000000000001,5.200000000000001,5.200000000000001,5.200000000000001,0.6,1.38,1.38,0.6,0.6,0.6,0.6
71,6.104411764705883,6.085576923076919,6.190625000000001,5.746153846153846,6.668000000000001,5.837142857142857,5.865217391304349,6.013636363636363,5.779710144927537,5.776666666666666,6.412,16.27,5.42,2.759,1.481,3.885,1.04,3.551,5.579,2.541,6.595454545454544,6.8633333333333315,6.4750000000000005,6.595454545454544,6.595454545454544,6.595454545454544,6.595454545454544,1.826,1.59,3.679,1.826,1.826,1.826,1.826
64,6.461224489795917,6.350000000000001,6.300000000000001,5.795000000000001,6.1948275862068956,6.4,6.531250000000002,6.197590361445783,4.226315789473685,5.976,17.129,8.995,5.248,7.592,5.644,0.6,1.579,9.775,0.728,4.119,6.296261682242989,6.358928571428571,6.08,6.335483870967742,6.296261682242989,6.296261682242989,6.296261682242989,7.985,2.206,2.009,8.191,7.985,7.985,7.985
60,5.55084745762712,6.11590909090909,5.878431372549021,5.857692307692307,5.9,6.845000000000001,6.157500000000001,5.949999999999999,5.750602409638554,5.74,7.263,5.226,14.465,9.97,4.388,1.646,5.394,2.548,4.44,3.175,6.010526315789473,6.58125,6.21875,6.010526315789473,6.010526315789473,6.010526315789473,6.010526315789473,1.166,0.652,1.4,1.166,1.166,1.166,1.166
84,6.192592592592593,5.474193548387099,5.8585365853658535,6.880000000000001,6.882608695652174,7.725000000000001,6.533333333333335,8.400000000000002,5.245555555555555,6.931250000000001,5.894,8.263,1.957,13.441,3.151,0.656,1.154,0.978,2.382,1.083,7.177777777777779,7.160000000000001,7.177777777777779,7.177777777777779,7.177777777777779,7.177777777777779,7.177777777777779,0.881,1.128,0.881,0.881,0.881,0.881,0.881
55,6.1156862745098035,5.71590909090909,5.545714285714285,3.95,5.687878787878787,6.011764705882353,5.8388888888888895,4.918309859154931,5.934000000000001,5.719191919191918,20.17,1.972,5.232,1.987,2.255,6.76,2.18,4.351,4.977,6.191,5.709090909090909,6.048780487804877,6.124999999999999,5.709090909090909,5.709090909090909,5.709090909090909,5.709090909090909,1.925,0.694,2.898,1.925,1.925,1.925,1.925
73,6.546153846153846,6.4444444444444455,6.444680851063829,6.1525423728813555,6.393650793650794,6.395061728395062,5.743636363636363,5.1160000000000005,7.299999999999998,5.678571428571428,14.711,11.814,8.459,7.472,6.281,8.195,3.205,2.823,1.005,2.626,6.277777777777776,5.938095238095238,7.299999999999998,6.662962962962961,6.764705882352939,7.299999999999998,6.277777777777776,2.263,0.98,2.656,9.546,1.4,2.656,2.263
75,6.286885245901637,6.783333333333334,6.382222222222222,6.826666666666667,6.268749999999998,6.414814814814815,6.334782608695652,5.545238095238094,5.685106382978723,5.877142857142857,10.745,10.208,10.925,21.264,8.064,11.057,5.134,9.394,6.82,4.21,6.5451612903225795,6.2673469387755105,6.808695652173912,6.946153846153846,6.808695652173912,6.914999999999999,6.5451612903225795,5.144,1.62,5.245,3.657,5.245,5.572,5.144
86,5.67608695652174,7.163157894736844,6.204347826086958,5.290000000000001,5.09375,5.5606060606060606,5.619999999999999,8.5,5.159999999999999,6.222222222222223,4.719,2.952,1.791,1.027,0.608,2.473,2.891,1.091,0.946,1.171,7.389285714285713,8.599999999999998,8.599999999999998,8.599999999999998,8.599999999999998,8.599999999999998,7.389285714285713,3.84,2.941,0.6,0.6,0.6,0.6,3.84
70,6.182456140350876,6.183333333333334,6.826829268292684,6.3319148936170215,6.3354838709677415,5.857575757575759,5.7,5.770588235294117,5.726829268292683,6.541176470588235,16.27,4.545,10.886,3.823,2.827,2.763,6.746,5.57,2.039,0.6,6.761904761904762,6.527272727272726,6.808333333333334,6.419999999999999,6.957142857142857,6.761904761904762,6.761904761904762,2.285,0.6,2.158,2.213,3.68,2.285,2.285
77,5.456250000000001,5.829850746268657,5.866666666666668,6.530769230769229,6.875,6.726666666666665,5.902777777777778,5.5822222222222235,5.833333333333337,5.924324324324326,3.937,8.857,8.99,4.418,1.258,5.076,2.757,2.369,8.263,3.773,7.321052631578948,7.2700000000000005,6.888888888888889,7.443750000000001,7.700000000000002,7.666666666666667,7.321052631578948,2.087,1.034,1.301,1.166,1.194,1.655,2.087
